,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,month,daylight_minutes,hour_sin,hour_cos
28734,102.37,44,30.28,97,95.64,2.25,12,656.0,0.0,1.0
28735,46.7,43,30.28,96,59.13,2.25,12,656.0,0.0,1.0
28736,62.72,43,30.28,96,72.37,1.12,12,656.0,0.0,1.0
28737,90.22,43,30.29,94,102.02,3.37,12,656.0,0.0,1.0
28738,129.74,42,30.28,93,147.68,2.25,12,656.0,0.0,1.0
28739,73.71,42,30.28,94,75.27,0.0,12,656.0,0.0,1.0
28740,72.44,42,30.29,93,17.76,2.25,12,656.0,0.0,1.0
28741,30.28,41,30.27,93,100.23,4.5,12,656.0,0.0,1.0
28742,20.28,40,30.27,93,48.36,7.87,12,656.0,0.0,1.0
28743,18.08,39,30.27,94,111.84,1.12,12,656.0,0.0,1.0
28744,17.09,39,30.27,93,144.99,4.5,12,656.0,0.0,1.0
28745,14.45,39,30.27,91,155.58,13.5,12,656.0,0.0,1.0
28746,12.11,39,30.27,92,165.62,5.62,12,656.0,0.0,1.0
28747,10.62,38,30.27,89,156.86,7.87,12,656.0,0.0,1.0
28748,8.5,38,30.27,90,114.58,4.5,12,656.0,0.0,1.0
28749,6.66,39,30.27,89,176.74,6.75,12,656.0,0.0,1.0
28750,5.29,39,30.26,88,171.73,5.62,12,656.0,0.0,1.0
28751,3.89,39,30.27,87,172.15,5.62,12,656.0,0.0,1.0
28752,2.66,39,30.27,86,164.56,5.62,12,656.0,0.0,1.0
28753,1.53,39,30.26,87,74.97,3.37,12,656.0,0.0,1.0
28754,1.19,39,30.27,86,168.22,4.5,12,656.0,0.0,1.0
28755,1.22,40,30.27,85,170.72,4.5,12,656.0,0.0,1.0
28756,1.2,40,30.26,86,132.42,6.75,12,656.0,0.0,1.0
28757,1.19,40,30.26,86,140.53,4.5,12,656.0,0.0,1.0
28758,1.21,40,30.26,86,160.86,7.87,12,656.0,0.0,1.0
28759,1.2,40,30.26,87,146.62,5.62,12,656.0,0.0,1.0
28760,1.2,39,30.26,88,149.76,3.37,12,656.0,0.0,1.0
28761,1.2,39,30.25,89,159.24,10.12,12,656.0,0.0,1.0
28762,1.16,39,30.25,89,168.39,7.87,12,656.0,0.0,1.0
28763,1.17,39,30.25,87,168.38,6.75,12,656.0,0.0,1.0
28764,1.2,39,30.25,87,156.45,9.0,12,656.0,0.0,1.0
28765,1.18,39,30.26,87,153.16,7.87,12,656.0,0.0,1.0
28766,1.19,40,30.25,89,107.17,4.5,12,656.0,0.0,1.0
28767,1.18,39,30.25,88,88.34,6.75,12,656.0,0.0,1.0
28768,1.24,40,30.26,87,180.02,7.87,12,656.0,0.0,1.0
28769,1.19,40,30.24,87,111.28,6.75,12,656.0,0.0,1.0
28770,1.21,40,30.25,82,159.86,7.87,12,656.0,0.0,1.0
28771,1.21,40,30.25,82,121.68,3.37,12,656.0,0.0,1.0
28772,1.23,40,30.25,82,57.5,3.37,12,656.0,0.0,1.0
28773,1.19,40,30.24,79,151.52,7.87,12,656.0,0.0,1.0
28774,1.22,40,30.25,75,147.35,5.62,12,656.0,0.0,1.0
28775,1.22,40,30.25,73,202.11,9.0,12,656.0,0.0,1.0
28776,1.18,40,30.24,72,94.94,7.87,12,656.0,0.0,1.0
28777,1.2,40,30.25,68,162.31,7.87,12,656.0,0.0,1.0
28778,1.2,40,30.25,68,247.17,2.25,12,656.0,0.0,1.0
28779,1.2,40,30.25,64,211.72,7.87,12,656.0,0.0,1.0
28780,1.24,39,30.24,64,110.21,5.62,12,656.0,0.0,1.0
28781,1.17,40,30.25,68,186.88,10.12,12,656.0,0.0,1.0
28782,1.19,40,30.24,64,134.95,1.12,12,656.0,0.0,1.0
28783,1.17,41,30.25,64,179.26,15.75,12,656.0,0.0,1.0
28784,1.17,42,30.25,67,189.75,3.37,12,656.0,0.0,1.0
28785,1.22,42,30.25,67,131.15,4.5,12,656.0,0.0,1.0
28786,1.21,42,30.25,70,33.57,2.25,12,656.0,0.0,1.0
28787,1.19,41,30.24,69,39.95,6.75,12,656.0,0.0,1.0
28788,1.23,41,30.24,70,125.77,5.62,12,656.0,0.0,1.0
28789,1.22,41,30.24,71,122.22,4.5,12,656.0,0.0,1.0
28790,1.17,42,30.24,70,187.07,10.12,12,656.0,0.0,1.0
28791,1.2,42,30.24,72,162.85,2.25,12,656.0,0.0,1.0
28792,1.23,42,30.24,69,170.75,0.0,12,656.0,0.0,1.0
28793,1.17,43,30.25,69,203.1,7.87,12,656.0,0.0,1.0
28794,1.24,43,30.25,68,209.94,3.37,12,656.0,0.0,1.0
28795,1.17,43,30.24,67,266.26,3.37,12,656.0,0.0,1.0
28796,1.22,43,30.24,65,210.35,10.12,12,656.0,0.0,1.0
28797,1.21,43,30.24,62,258.75,6.75,12,656.0,0.0,1.0
28798,1.16,43,30.25,62,232.41,4.5,12,656.0,0.0,1.0
28799,1.2,44,30.24,63,270.86,3.37,12,656.0,0.0,1.0
28800,1.23,43,30.24,64,247.56,2.25,12,656.0,0.0,1.0
28801,1.17,42,30.24,67,225.7,9.0,12,656.0,0.0,1.0
28802,1.21,42,30.25,66,182.52,10.12,12,656.0,0.0,1.0
28803,1.21,42,30.24,71,316.95,1.12,12,656.0,0.0,1.0
28804,1.2,42,30.25,68,205.43,7.87,12,656.0,0.0,1.0
28805,1.2,42,30.24,68,296.75,10.12,12,656.0,0.0,1.0
28806,1.19,41,30.24,61,217.28,4.5,12,656.0,0.0,1.0
28807,1.22,41,30.24,60,226.16,5.62,12,656.0,0.0,1.0
28808,1.17,40,30.24,61,235.99,7.87,12,656.0,0.0,1.0
28809,1.19,40,30.24,60,196.34,10.12,12,656.0,0.0,1.0
28810,1.19,41,30.24,60,202.08,9.0,12,656.0,0.0,1.0
28811,1.22,41,30.24,58,220.43,7.87,12,656.0,0.0,1.0
28812,1.19,41,30.25,56,247.76,7.87,12,656.0,0.0,1.0
28813,1.21,41,30.25,57,205.54,12.37,12,656.0,0.0,1.0
28814,1.24,41,30.25,55,207.87,10.12,12,656.0,0.0,1.0
28815,1.22,41,30.25,54,241.81,5.62,12,656.0,0.0,1.0
28816,1.18,41,30.25,53,241.88,10.12,12,656.0,0.0,1.0
28817,1.21,41,30.25,53,224.06,7.87,12,656.0,0.0,1.0
28818,1.2,41,30.25,51,234.37,7.87,12,656.0,0.0,1.0
28819,1.21,41,30.25,48,231.25,4.5,12,656.0,0.0,1.0
28820,1.19,41,30.25,47,239.63,4.5,12,656.0,0.0,1.0
28821,1.18,41,30.25,46,237.45,4.5,12,656.0,0.0,1.0
28822,1.2,41,30.25,46,233.84,4.5,12,656.0,0.0,1.0
28823,1.21,41,30.25,46,233.78,5.62,12,656.0,0.0,1.0
28824,1.21,41,30.25,46,231.98,6.75,12,656.0,0.0,1.0
28825,1.2,42,30.25,45,207.94,6.75,12,656.0,0.0,1.0
28826,1.21,42,30.25,42,248.28,4.5,12,656.0,0.0,1.0
28827,1.17,42,30.25,43,243.68,4.5,12,656.0,0.0,1.0
28828,1.19,43,30.25,43,229.4,5.62,12,656.0,0.0,1.0
28829,1.24,43,30.25,40,275.63,6.75,12,656.0,0.0,1.0
28830,1.23,43,30.26,39,240.43,5.62,12,656.0,0.0,1.0
28831,1.21,44,30.25,38,242.66,4.5,12,656.0,0.0,1.0
28832,1.2,45,30.25,33,359.9,1.12,12,656.0,0.0,1.0
28833,1.23,45,30.25,32,359.04,1.12,12,656.0,0.0,1.0
28834,1.19,46,30.26,34,359.83,2.25,12,656.0,0.0,1.0
28835,1.2,46,30.26,30,21.01,2.25,12,656.0,0.0,1.0
28836,1.23,46,30.26,30,22.22,2.25,12,656.0,0.0,1.0
28837,1.23,46,30.26,30,327.43,0.0,12,656.0,0.0,1.0
28838,1.21,47,30.26,30,327.7,2.25,12,656.0,0.0,1.0
28839,1.23,48,30.26,29,295.23,10.12,12,656.0,0.0,1.0
28840,1.22,49,30.25,26,230.97,16.87,12,656.0,0.0,1.0
28841,1.23,49,30.25,25,194.12,20.25,12,656.0,0.0,1.0
28842,1.2,48,30.24,26,180.4,24.75,12,656.0,0.0,1.0
28843,1.26,48,30.25,26,217.99,23.62,12,656.0,0.0,1.0
28844,1.26,48,30.25,26,191.32,20.25,12,656.0,0.0,1.0
28845,1.24,48,30.25,25,193.4,18.0,12,656.0,0.0,1.0
28846,1.21,48,30.25,26,204.39,20.25,12,656.0,0.0,1.0
28847,1.22,48,30.25,27,202.6,29.25,12,656.0,0.0,1.0
28848,1.17,48,30.24,27,203.64,23.62,12,656.0,0.0,1.0
28849,1.24,48,30.24,27,195.72,25.87,12,656.0,0.0,1.0
28850,1.24,48,30.24,27,201.98,33.75,12,656.0,0.0,1.0
28851,1.24,48,30.25,28,207.37,28.12,12,656.0,0.0,1.0
28852,1.19,48,30.25,27,191.05,36.0,12,656.0,0.0,1.0
28853,1.25,48,30.25,27,213.57,27.0,12,656.0,0.0,1.0
28854,1.21,48,30.25,26,203.84,24.75,12,656.0,0.0,1.0
28855,1.22,48,30.25,26,198.69,24.75,12,656.0,0.0,1.0
28856,1.23,47,30.25,25,196.65,31.5,12,656.0,0.0,1.0
28857,1.23,47,30.25,26,197.43,27.0,12,656.0,0.0,1.0
28858,1.23,47,30.24,26,202.79,32.62,12,656.0,0.0,1.0
28859,1.23,47,30.24,25,205.49,31.5,12,656.0,0.0,1.0
28860,1.21,47,30.24,26,198.23,30.37,12,656.0,0.0,1.0
28861,1.22,47,30.24,26,208.61,36.0,12,656.0,0.0,1.0
28862,1.23,47,30.24,26,218.45,22.5,12,656.0,0.0,1.0
28863,1.22,47,30.24,26,223.88,27.0,12,656.0,0.0,1.0
28864,1.18,47,30.24,26,210.93,25.87,12,656.0,0.0,1.0
28865,1.21,47,30.24,26,195.02,27.0,12,656.0,0.0,1.0
28866,1.2,47,30.24,26,200.62,33.75,12,656.0,0.0,1.0
28867,1.25,47,30.24,26,208.14,29.25,12,656.0,0.0,1.0
28868,1.21,47,30.24,27,204.97,21.37,12,656.0,0.0,1.0
28869,1.23,47,30.24,27,205.92,23.62,12,656.0,0.0,1.0
28870,1.22,47,30.24,27,208.85,20.25,12,656.0,0.0,1.0
28871,1.24,47,30.24,25,203.3,23.62,12,656.0,0.0,1.0
28872,1.2,47,30.23,26,213.48,33.75,12,656.0,0.0,1.0
28873,1.24,47,30.23,26,214.33,28.12,12,656.0,0.0,1.0
28874,1.22,47,30.23,27,200.98,36.0,12,656.0,0.0,1.0
28875,1.19,47,30.24,27,190.24,23.62,12,656.0,0.0,1.0
28876,1.2,47,30.23,26,213.49,25.87,12,656.0,0.0,1.0
28877,1.23,47,30.24,26,203.35,25.87,12,656.0,0.0,1.0
28878,1.25,47,30.23,25,197.69,32.62,12,656.0,0.0,1.0
28879,1.24,47,30.23,27,196.82,37.12,12,656.0,0.0,1.0
28880,1.22,47,30.23,26,196.5,25.87,12,656.0,0.0,1.0
28881,1.18,48,30.23,26,208.13,27.0,12,656.0,0.0,1.0
28882,1.25,48,30.23,25,193.18,21.37,12,656.0,0.0,1.0
28883,1.23,48,30.23,26,228.77,18.0,12,656.0,0.0,1.0
28884,1.22,48,30.23,26,196.9,18.0,12,656.0,0.0,1.0
28885,1.23,48,30.23,25,214.07,27.0,12,656.0,0.0,1.0
28886,1.21,48,30.23,26,200.78,24.75,12,656.0,0.0,1.0
28887,1.22,48,30.23,25,203.77,24.75,12,656.0,0.0,1.0
28888,1.23,48,30.23,26,201.4,28.12,12,656.0,0.0,1.0
28889,1.21,48,30.22,26,202.6,31.5,12,656.0,0.0,1.0
28890,1.23,49,30.22,26,205.03,23.62,12,656.0,0.0,1.0
28891,1.22,49,30.23,26,210.79,22.5,12,656.0,0.0,1.0
28892,1.24,49,30.23,27,209.88,24.75,12,656.0,0.0,1.0
28893,1.25,49,30.23,27,199.38,29.25,12,656.0,0.0,1.0
28894,1.23,49,30.22,27,204.37,28.12,12,656.0,0.0,1.0
28895,1.23,49,30.23,29,224.47,12.37,12,656.0,0.0,1.0
28896,1.21,49,30.23,29,218.33,18.0,12,656.0,0.0,1.0
28897,1.22,49,30.23,27,222.13,24.75,12,656.0,0.0,1.0
28898,1.25,49,30.23,27,212.64,30.37,12,656.0,0.0,1.0
28899,1.21,49,30.23,28,221.1,20.25,12,656.0,0.0,1.0
28900,1.24,50,30.23,27,199.36,25.87,12,656.0,0.0,1.0
28901,1.25,50,30.23,27,220.23,22.5,12,656.0,0.0,1.0
28902,1.26,50,30.23,27,220.04,21.37,12,656.0,0.0,1.0
28903,1.21,50,30.23,29,206.78,18.0,12,656.0,0.0,1.0
28904,1.78,50,30.23,28,224.54,20.25,12,656.0,0.0,1.0
28905,2.98,50,30.22,28,240.17,19.12,12,656.0,0.0,1.0
28906,5.21,50,30.22,31,193.48,18.0,12,656.0,0.0,1.0
28907,7.17,50,30.22,31,225.49,30.37,12,656.0,0.0,1.0
28908,9.7,50,30.22,33,229.3,19.12,12,656.0,0.0,1.0
28909,12.12,51,30.21,33,216.12,24.75,12,656.0,0.0,1.0
28910,14.37,51,30.21,32,208.29,31.5,12,656.0,0.0,1.0
28911,30.2,51,30.21,35,211.1,20.25,12,656.0,0.0,1.0
28912,40.81,51,30.21,35,224.26,30.37,12,656.0,0.0,1.0
28913,57.54,52,30.2,39,201.88,29.25,12,656.0,0.0,1.0
28914,77.04,52,30.2,42,197.2,31.5,12,656.0,0.0,1.0
28915,97.18,52,30.2,42,209.04,29.25,12,656.0,0.0,1.0
28916,120.14,53,30.2,42,203.47,34.87,12,656.0,0.0,1.0
28917,143.77,53,30.2,44,210.31,31.5,12,656.0,0.0,1.0
28918,168.81,53,30.19,46,229.57,38.25,12,656.0,0.0,1.0
28919,194.57,54,30.2,43,198.1,33.75,12,656.0,0.0,1.0
28920,222.82,54,30.2,43,209.57,21.37,12,656.0,0.0,1.0
28921,248.34,55,30.19,43,200.28,34.87,12,656.0,0.0,1.0
28922,275.75,55,30.2,42,220.09,24.75,12,656.0,0.0,1.0
28923,301.27,55,30.2,42,228.71,19.12,12,656.0,0.0,1.0
28924,325.95,55,30.2,42,225.95,25.87,12,656.0,0.0,1.0
28925,349.18,55,30.2,42,223.2,28.12,12,656.0,0.0,1.0
28926,369.64,55,30.2,44,205.19,23.62,12,656.0,0.0,1.0
28927,388.88,56,30.19,44,220.21,32.62,12,656.0,0.0,1.0
28928,405.81,56,30.19,45,228.25,23.62,12,656.0,0.0,1.0
28929,425.15,56,30.19,44,217.16,32.62,12,656.0,0.0,1.0
28930,444.73,57,30.2,43,221.89,28.12,12,656.0,0.0,1.0
28931,463.32,57,30.19,42,221.14,29.25,12,656.0,0.0,1.0
28932,483.25,58,30.19,43,215.73,23.62,12,656.0,0.0,1.0
28933,497.14,58,30.19,44,222.12,21.37,12,656.0,0.0,1.0
28934,513.86,58,30.19,43,211.64,39.37,12,656.0,0.0,1.0
28935,533.64,58,30.19,40,200.25,32.62,12,656.0,0.0,1.0
28936,550.69,58,30.19,41,198.89,30.37,12,656.0,0.0,1.0
28937,567.17,58,30.19,40,207.35,38.25,12,656.0,0.0,1.0
28938,582.8,58,30.19,42,195.32,32.62,12,656.0,0.0,1.0
28939,597.17,58,30.19,43,198.99,21.37,12,656.0,0.0,1.0
28940,612.71,58,30.19,43,198.06,34.87,12,656.0,0.0,1.0
28941,628.4,58,30.19,41,219.28,37.12,12,656.0,0.0,1.0
28942,644.25,59,30.2,44,233.98,24.75,12,656.0,0.0,1.0
28943,653.45,59,30.19,43,213.1,40.5,12,656.0,0.0,1.0
28944,672.41,59,30.2,43,217.01,24.75,12,656.0,0.0,1.0
28945,682.68,59,30.2,43,231.22,28.12,12,656.0,0.0,1.0
28946,695.15,59,30.2,45,229.33,24.75,12,656.0,0.0,1.0
28947,709.55,59,30.2,43,206.22,31.5,12,656.0,0.0,1.0
28948,720.21,59,30.2,42,221.01,31.5,12,656.0,0.0,1.0
28949,731.09,59,30.2,46,210.72,22.5,12,656.0,0.0,1.0
28950,740.48,59,30.21,44,216.41,29.25,12,656.0,0.0,1.0
28951,751.42,59,30.2,44,223.66,25.87,12,656.0,0.0,1.0
28952,759.51,59,30.2,43,226.04,30.37,12,656.0,0.0,1.0
28953,769.4,59,30.21,44,228.76,32.62,12,656.0,0.0,1.0
28954,779.16,60,30.21,42,214.27,27.0,12,656.0,0.0,1.0
28955,788.41,60,30.22,42,214.69,19.12,12,656.0,0.0,1.0
28956,798.23,60,30.21,42,236.56,29.25,12,656.0,0.0,1.0
28957,804.6,60,30.22,41,205.81,14.62,12,656.0,0.0,1.0
28958,814.53,60,30.22,40,208.87,20.25,12,656.0,0.0,1.0
28959,822.07,60,30.22,36,237.3,22.5,12,656.0,0.0,1.0
28960,830.6,60,30.22,33,219.96,20.25,12,656.0,0.0,1.0
28961,837.91,60,30.22,31,230.4,20.25,12,656.0,0.0,1.0
28962,843.72,60,30.23,34,198.12,18.0,12,656.0,0.0,1.0
28963,849.45,60,30.23,31,198.52,23.62,12,656.0,0.0,1.0
28964,854.26,61,30.23,32,215.24,20.25,12,656.0,0.0,1.0
28965,859.63,61,30.24,29,217.97,27.0,12,656.0,0.0,1.0
28966,862.18,62,30.24,32,207.75,20.25,12,656.0,0.0,1.0
28967,865.21,61,30.25,35,191.96,13.5,12,656.0,0.0,1.0
28968,867.01,60,30.25,40,152.56,9.0,12,656.0,0.0,1.0
28969,868.67,58,30.25,47,189.57,14.62,12,656.0,0.0,1.0
28970,871.98,55,30.25,53,195.82,4.5,12,656.0,0.0,1.0
28971,864.56,53,30.26,75,40.74,3.37,12,656.0,0.0,1.0
28972,860.12,53,30.26,77,71.08,2.25,12,656.0,0.0,1.0
28973,856.63,52,30.26,76,70.32,6.75,12,656.0,0.0,1.0
28974,855.64,53,30.26,78,25.88,5.62,12,656.0,0.0,1.0
28975,854.89,54,30.26,70,0.28,16.87,12,656.0,0.0,1.0
28976,852.07,53,30.26,77,28.85,6.75,12,656.0,0.0,1.0
28977,853.14,55,30.26,73,6.93,11.25,12,656.0,0.0,1.0
28978,848.34,56,30.26,59,38.06,6.75,12,656.0,0.0,1.0
28979,853.15,56,30.26,54,137.17,6.75,12,656.0,0.0,1.0
28980,844.5,56,30.26,52,82.77,9.0,12,656.0,0.0,1.0
28981,842.19,55,30.26,57,45.19,4.5,12,656.0,0.0,1.0
28982,833.09,55,30.26,56,51.28,2.25,12,656.0,0.0,1.0
28983,829.26,55,30.26,56,90.44,2.25,12,656.0,0.0,1.0
28984,823.06,55,30.26,54,13.1,5.62,12,656.0,0.0,1.0
28985,817.73,55,30.26,54,56.46,2.25,12,656.0,0.0,1.0
28986,809.28,54,30.27,52,35.72,5.62,12,656.0,0.0,1.0
28987,802.73,54,30.26,60,356.51,4.5,12,656.0,0.0,1.0
28988,795.71,55,30.27,55,10.09,4.5,12,656.0,0.0,1.0
28989,788.03,54,30.27,54,56.9,4.5,12,656.0,0.0,1.0
28990,781.43,54,30.27,52,45.73,5.62,12,656.0,0.0,1.0
28991,772.0,53,30.27,53,5.81,3.37,12,656.0,0.0,1.0
28992,762.86,53,30.27,60,98.83,2.25,12,656.0,0.0,1.0
28993,752.16,52,30.27,61,9.07,3.37,12,656.0,0.0,1.0
28994,742.83,51,30.27,67,18.52,3.37,12,656.0,0.0,1.0
28995,733.04,50,30.27,64,291.39,3.37,12,656.0,0.0,1.0
28996,719.85,50,30.27,69,290.23,2.25,12,656.0,0.0,1.0
28997,708.11,49,30.28,73,290.03,2.25,12,656.0,0.0,1.0
28998,695.62,49,30.28,73,293.45,1.12,12,656.0,0.0,1.0
28999,681.21,49,30.28,75,273.88,3.37,12,656.0,0.0,1.0
29000,669.8,48,30.28,72,320.13,3.37,12,656.0,0.0,1.0
29001,654.93,48,30.28,77,322.18,4.5,12,656.0,0.0,1.0
29002,642.04,48,30.28,77,325.58,4.5,12,656.0,0.0,1.0
29003,625.0,48,30.28,72,295.36,3.37,12,656.0,0.0,1.0
29004,610.23,49,30.28,77,297.6,4.5,12,656.0,0.0,1.0
29005,600.94,50,30.27,65,116.92,1.12,12,656.0,0.0,1.0
29006,587.41,50,30.27,69,111.45,4.5,12,656.0,0.0,1.0
29007,570.45,49,30.27,67,115.26,2.25,12,656.0,0.0,1.0
29008,554.72,48,30.27,77,176.23,5.62,12,656.0,0.0,1.0
29009,539.06,47,30.27,78,112.67,5.62,12,656.0,0.0,1.0
29010,521.83,46,30.27,79,151.68,2.25,12,656.0,0.0,1.0
29011,507.01,45,30.27,84,150.74,2.25,12,656.0,0.0,1.0
29012,482.26,44,30.27,84,58.37,2.25,12,656.0,0.0,1.0
29013,460.53,44,30.26,88,167.65,4.5,12,656.0,0.0,1.0
29014,443.26,43,30.26,84,17.93,5.62,12,656.0,0.0,1.0
29015,422.36,42,30.26,87,170.97,3.37,12,656.0,0.0,1.0
29016,408.08,42,30.27,92,206.55,3.37,12,656.0,0.0,1.0
29017,389.04,42,30.26,93,346.78,4.5,12,656.0,0.0,1.0
29018,371.65,41,30.26,94,266.22,3.37,12,656.0,0.0,1.0
29019,354.22,41,30.26,97,245.4,3.37,12,656.0,0.0,1.0
29020,338.42,40,30.26,98,201.53,7.87,12,656.0,0.0,1.0
29021,317.93,40,30.26,98,232.16,1.12,12,656.0,0.0,1.0
29022,298.54,39,30.24,99,22.96,4.5,12,656.0,0.0,1.0
29023,275.71,39,30.26,98,184.95,3.37,12,656.0,0.0,1.0
29024,252.97,39,30.25,98,0.51,2.25,12,656.0,0.0,1.0
29025,24.93,38,30.25,96,21.9,2.25,12,656.0,0.0,1.0
29026,21.86,38,30.25,94,269.59,1.12,12,656.0,0.0,1.0
29027,21.32,39,30.25,91,317.96,3.37,12,656.0,0.0,1.0
29028,20.44,38,30.24,92,159.69,6.75,12,656.0,0.0,1.0
29029,19.77,37,30.25,94,233.81,2.25,12,656.0,0.0,1.0
29030,18.87,37,30.23,95,125.42,3.37,12,656.0,0.0,1.0
29031,17.93,36,30.24,96,187.6,4.5,12,656.0,0.0,1.0
29032,16.9,36,30.24,96,202.24,4.5,12,656.0,0.0,1.0
29033,15.16,36,30.24,97,194.82,1.12,12,656.0,0.0,1.0
29034,13.27,36,30.25,97,198.94,9.0,12,656.0,0.0,1.0
29035,10.85,36,30.24,97,199.58,2.25,12,656.0,0.0,1.0
29036,8.23,36,30.24,97,199.66,5.62,12,656.0,0.0,1.0
29037,6.42,36,30.24,97,199.65,2.25,12,656.0,0.0,1.0
29038,4.77,36,30.23,97,247.71,3.37,12,656.0,0.0,1.0
29039,3.28,36,30.24,97,247.75,4.5,12,656.0,0.0,1.0
29040,1.88,36,30.23,96,157.8,1.12,12,656.0,0.0,1.0
29041,1.2,37,30.22,95,146.04,4.5,12,656.0,0.0,1.0
29042,1.2,37,30.23,96,217.45,2.25,12,656.0,0.0,1.0
29043,1.2,37,30.23,95,218.2,2.25,12,656.0,0.0,1.0
29044,1.2,37,30.22,92,144.41,3.37,12,656.0,0.0,1.0
29045,1.22,37,30.23,92,171.19,3.37,12,656.0,0.0,1.0
29046,1.25,37,30.22,92,98.74,0.0,12,656.0,0.0,1.0
29047,1.25,37,30.23,90,199.57,6.75,12,656.0,0.0,1.0
29048,1.23,37,30.21,89,24.63,5.62,12,656.0,0.0,1.0
29049,1.21,37,30.23,92,148.6,5.62,12,656.0,0.0,1.0
29050,1.21,37,30.23,92,157.77,3.37,12,656.0,0.0,1.0
29051,1.24,37,30.22,89,105.22,3.37,12,656.0,0.0,1.0
29052,1.2,38,30.23,90,177.71,3.37,12,656.0,0.0,1.0
29053,1.24,38,30.22,90,163.52,0.0,12,656.0,0.0,1.0
29054,1.25,38,30.22,87,163.52,3.37,12,656.0,0.0,1.0
29055,1.23,37,30.22,86,149.07,2.25,12,656.0,0.0,1.0
29056,1.26,38,30.22,86,11.22,1.12,12,656.0,0.0,1.0
29057,1.26,38,30.21,84,11.37,2.25,12,656.0,0.0,1.0
29058,1.27,37,30.22,85,194.28,5.62,12,656.0,0.0,1.0
29059,1.2,38,30.23,85,218.63,6.75,12,656.0,0.0,1.0
29060,1.25,38,30.22,80,46.22,2.25,12,656.0,0.0,1.0
29061,1.21,37,30.21,84,61.78,2.25,12,656.0,0.0,1.0
29062,1.27,38,30.21,88,159.45,5.62,12,656.0,0.0,1.0
29063,1.23,37,30.21,88,210.85,1.12,12,656.0,0.0,1.0
29064,1.23,37,30.21,89,251.88,4.5,12,656.0,0.0,1.0
29065,1.23,37,30.21,93,198.41,0.0,12,656.0,0.0,1.0
29066,1.23,36,30.2,93,78.25,1.12,12,656.0,0.0,1.0
29067,1.26,36,30.2,97,157.14,5.62,12,656.0,0.0,1.0
29068,1.21,36,30.2,100,121.28,5.62,12,656.0,0.0,1.0
29069,1.2,35,30.21,101,187.54,5.62,12,656.0,0.0,1.0
29070,1.22,35,30.21,101,174.57,12.37,12,656.0,0.0,1.0
29071,1.24,35,30.21,102,160.69,2.25,12,656.0,0.0,1.0
29072,1.2,35,30.2,102,164.14,2.25,12,656.0,0.0,1.0
29073,1.25,35,30.2,102,164.3,1.12,12,656.0,0.0,1.0
29074,1.24,36,30.2,102,164.3,3.37,12,656.0,0.0,1.0
29075,1.2,36,30.21,102,164.3,3.37,12,656.0,0.0,1.0
29076,1.23,36,30.21,102,164.3,4.5,12,656.0,0.0,1.0
29077,1.18,37,30.21,103,164.29,2.25,12,656.0,0.0,1.0
29078,1.22,37,30.21,103,164.29,2.25,12,656.0,0.0,1.0
29079,1.21,37,30.2,103,164.29,0.0,12,656.0,0.0,1.0
29080,1.25,37,30.21,103,164.29,1.12,12,656.0,0.0,1.0
29081,1.22,37,30.2,103,164.29,1.12,12,656.0,0.0,1.0
29082,1.25,37,30.2,103,164.3,2.25,12,656.0,0.0,1.0
29083,1.26,37,30.2,103,171.23,3.37,12,656.0,0.0,1.0
29084,1.24,37,30.2,103,167.7,4.5,12,656.0,0.0,1.0
29085,1.22,37,30.2,103,172.21,5.62,12,656.0,0.0,1.0
29086,1.25,37,30.2,103,169.87,4.5,12,656.0,0.0,1.0
29087,1.2,37,30.2,103,174.11,5.62,12,656.0,0.0,1.0
29088,1.26,37,30.2,103,165.75,6.75,12,656.0,0.0,1.0
29089,1.25,38,30.2,103,182.32,4.5,12,656.0,0.0,1.0
29090,1.23,38,30.2,103,169.85,5.62,12,656.0,0.0,1.0
29091,1.24,38,30.21,103,164.0,5.62,12,656.0,0.0,1.0
29092,1.22,38,30.21,103,175.07,3.37,12,656.0,0.0,1.0
29093,1.24,38,30.21,103,178.44,4.5,12,656.0,0.0,1.0
29094,1.23,39,30.21,103,173.95,4.5,12,656.0,0.0,1.0
29095,1.23,39,30.21,103,177.44,4.5,12,656.0,0.0,1.0
29096,1.24,39,30.21,103,160.41,4.5,12,656.0,0.0,1.0
29097,1.24,40,30.21,103,168.12,5.62,12,656.0,0.0,1.0
29098,1.24,40,30.22,103,177.56,1.12,12,656.0,0.0,1.0
29099,1.24,41,30.22,103,177.56,2.25,12,656.0,0.0,1.0
29100,1.27,41,30.22,103,177.56,1.12,12,656.0,0.0,1.0
29101,1.21,41,30.22,103,177.56,1.12,12,656.0,0.0,1.0
29102,1.16,41,30.22,103,177.56,1.12,12,656.0,0.0,1.0
29103,1.24,41,30.22,103,177.56,0.0,12,656.0,0.0,1.0
29104,1.21,41,30.22,103,177.56,0.0,12,656.0,0.0,1.0
29105,1.24,41,30.22,103,177.56,1.12,12,656.0,0.0,1.0
29106,1.23,41,30.23,103,177.56,1.12,12,656.0,0.0,1.0
29107,1.23,41,30.23,103,177.56,1.12,12,656.0,0.0,1.0
29108,1.24,41,30.23,103,177.55,2.25,12,656.0,0.0,1.0
29109,1.24,41,30.23,103,177.55,1.12,12,656.0,0.0,1.0
